Year,State Name,SEA Education Environment,SEA Disability Category,Age 5 (School Age)-11,Age 12-17,Age 18-21,Age 5 (School Age)-21
2021,Nevada,Services in Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-
2021,Nevada,Services in Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-
2021,Nevada,"Total, Early Childhood",Visual impairment,-,-,-,-
2021,Nevada,"Total, School Age",Visual impairment,38,63,7,108
2021,New Hampshire,Correctional Facilities,All Disabilities,0,0,0,0
2021,New Hampshire,Home,All Disabilities,-,-,-,-
2021,New Hampshire,Homebound/Hospital,All Disabilities,5,5,2,12
2021,New Hampshire,Inside regular class 40% through 79% of the day,All Disabilities,1623,2190,158,3971
2021,New Hampshire,Inside regular class 80% or more of the day,All Disabilities,10979,9877,544,21400
2021,New Hampshire,Inside regular class less than 40% of the day,All Disabilities,1078,1065,235,2378
2021,New Hampshire,Parentally Placed in Private Schools,All Disabilities,38,33,1,72
2021,New Hampshire,"Residential Facility, Early Childhood",All Disabilities,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",All Disabilities,11,44,27,82
2021,New Hampshire,Separate Class,All Disabilities,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",All Disabilities,-,-,-,-
2021,New Hampshire,"Separate School, School Age",All Disabilities,111,277,70,458
2021,New Hampshire,Service Provider Location,All Disabilities,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),All Disabilities,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),All Disabilities,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),All Disabilities,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),All Disabilities,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",All Disabilities,-,-,-,-
2021,New Hampshire,"Total, School Age",All Disabilities,13845,13491,1037,28373
2021,New Hampshire,Correctional Facilities,Autism,0,0,0,0
2021,New Hampshire,Home,Autism,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Autism,0,0,1,1
2021,New Hampshire,Inside regular class 40% through 79% of the day,Autism,204,246,46,496
2021,New Hampshire,Inside regular class 80% or more of the day,Autism,798,833,96,1727
2021,New Hampshire,Inside regular class less than 40% of the day,Autism,333,244,84,661
2021,New Hampshire,Parentally Placed in Private Schools,Autism,0,0,0,0
2021,New Hampshire,"Residential Facility, Early Childhood",Autism,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",Autism,1,14,15,30
2021,New Hampshire,Separate Class,Autism,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",Autism,-,-,-,-
2021,New Hampshire,"Separate School, School Age",Autism,28,81,33,142
2021,New Hampshire,Service Provider Location,Autism,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",Autism,-,-,-,-
2021,New Hampshire,"Total, School Age",Autism,1364,1418,275,3057
2021,New Hampshire,Correctional Facilities,Deaf-blindness,0,0,0,0
2021,New Hampshire,Home,Deaf-blindness,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Deaf-blindness,0,0,0,0
2021,New Hampshire,Inside regular class 40% through 79% of the day,Deaf-blindness,1,0,0,1
2021,New Hampshire,Inside regular class 80% or more of the day,Deaf-blindness,3,0,0,3
2021,New Hampshire,Inside regular class less than 40% of the day,Deaf-blindness,1,1,0,2
2021,New Hampshire,Parentally Placed in Private Schools,Deaf-blindness,0,0,0,0
2021,New Hampshire,"Residential Facility, Early Childhood",Deaf-blindness,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",Deaf-blindness,0,1,0,1
2021,New Hampshire,Separate Class,Deaf-blindness,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",Deaf-blindness,-,-,-,-
2021,New Hampshire,"Separate School, School Age",Deaf-blindness,0,1,0,1
2021,New Hampshire,Service Provider Location,Deaf-blindness,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",Deaf-blindness,-,-,-,-
2021,New Hampshire,"Total, School Age",Deaf-blindness,5,3,0,8
2021,New Hampshire,Correctional Facilities,Developmental delay,0,-,-,0
2021,New Hampshire,Home,Developmental delay,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Developmental delay,1,-,-,1
2021,New Hampshire,Inside regular class 40% through 79% of the day,Developmental delay,404,-,-,404
2021,New Hampshire,Inside regular class 80% or more of the day,Developmental delay,2821,-,-,2821
2021,New Hampshire,Inside regular class less than 40% of the day,Developmental delay,267,-,-,267
2021,New Hampshire,Parentally Placed in Private Schools,Developmental delay,3,-,-,3
2021,New Hampshire,"Residential Facility, Early Childhood",Developmental delay,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",Developmental delay,4,-,-,4
2021,New Hampshire,Separate Class,Developmental delay,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",Developmental delay,-,-,-,-
2021,New Hampshire,"Separate School, School Age",Developmental delay,6,-,-,6
2021,New Hampshire,Service Provider Location,Developmental delay,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",Developmental delay,-,-,-,-
2021,New Hampshire,"Total, School Age",Developmental delay,3506,-,-,3506
2021,New Hampshire,Correctional Facilities,Emotional disturbance,0,0,0,0
2021,New Hampshire,Home,Emotional disturbance,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Emotional disturbance,0,0,0,0
2021,New Hampshire,Inside regular class 40% through 79% of the day,Emotional disturbance,45,238,17,300
2021,New Hampshire,Inside regular class 80% or more of the day,Emotional disturbance,247,915,56,1218
2021,New Hampshire,Inside regular class less than 40% of the day,Emotional disturbance,62,140,8,210
2021,New Hampshire,Parentally Placed in Private Schools,Emotional disturbance,0,0,1,1
2021,New Hampshire,"Residential Facility, Early Childhood",Emotional disturbance,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",Emotional disturbance,3,16,1,20
2021,New Hampshire,Separate Class,Emotional disturbance,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",Emotional disturbance,-,-,-,-
2021,New Hampshire,"Separate School, School Age",Emotional disturbance,37,100,6,143
2021,New Hampshire,Service Provider Location,Emotional disturbance,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",Emotional disturbance,-,-,-,-
2021,New Hampshire,"Total, School Age",Emotional disturbance,394,1409,89,1892
2021,New Hampshire,Correctional Facilities,Hearing impairment,0,0,0,0
2021,New Hampshire,Home,Hearing impairment,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Hearing impairment,0,0,0,0
2021,New Hampshire,Inside regular class 40% through 79% of the day,Hearing impairment,11,8,1,20
2021,New Hampshire,Inside regular class 80% or more of the day,Hearing impairment,71,48,2,121
2021,New Hampshire,Inside regular class less than 40% of the day,Hearing impairment,9,5,0,14
2021,New Hampshire,Parentally Placed in Private Schools,Hearing impairment,0,0,0,0
2021,New Hampshire,"Residential Facility, Early Childhood",Hearing impairment,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",Hearing impairment,0,1,1,2
2021,New Hampshire,Separate Class,Hearing impairment,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",Hearing impairment,-,-,-,-
2021,New Hampshire,"Separate School, School Age",Hearing impairment,3,1,0,4
2021,New Hampshire,Service Provider Location,Hearing impairment,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",Hearing impairment,-,-,-,-
2021,New Hampshire,"Total, School Age",Hearing impairment,94,63,4,161
2021,New Hampshire,Correctional Facilities,Intellectual disability,0,0,0,0
2021,New Hampshire,Home,Intellectual disability,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Intellectual disability,0,0,0,0
2021,New Hampshire,Inside regular class 40% through 79% of the day,Intellectual disability,64,150,35,249
2021,New Hampshire,Inside regular class 80% or more of the day,Intellectual disability,60,136,38,234
2021,New Hampshire,Inside regular class less than 40% of the day,Intellectual disability,49,191,72,312
2021,New Hampshire,Parentally Placed in Private Schools,Intellectual disability,1,0,0,1
2021,New Hampshire,"Residential Facility, Early Childhood",Intellectual disability,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",Intellectual disability,1,2,6,9
2021,New Hampshire,Separate Class,Intellectual disability,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",Intellectual disability,-,-,-,-
2021,New Hampshire,"Separate School, School Age",Intellectual disability,3,20,7,30
2021,New Hampshire,Service Provider Location,Intellectual disability,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",Intellectual disability,-,-,-,-
2021,New Hampshire,"Total, School Age",Intellectual disability,178,499,158,835
2021,New Hampshire,Correctional Facilities,Multiple disabilities,0,0,0,0
2021,New Hampshire,Home,Multiple disabilities,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Multiple disabilities,2,5,1,8
2021,New Hampshire,Inside regular class 40% through 79% of the day,Multiple disabilities,28,31,15,74
2021,New Hampshire,Inside regular class 80% or more of the day,Multiple disabilities,35,50,20,105
2021,New Hampshire,Inside regular class less than 40% of the day,Multiple disabilities,34,78,29,141
2021,New Hampshire,Parentally Placed in Private Schools,Multiple disabilities,0,0,0,0
2021,New Hampshire,"Residential Facility, Early Childhood",Multiple disabilities,-,-,-,-
2021,New Hampshire,"Residential Facility, School Age",Multiple disabilities,0,4,2,6
2021,New Hampshire,Separate Class,Multiple disabilities,-,-,-,-
2021,New Hampshire,"Separate School, Early Childhood",Multiple disabilities,-,-,-,-
2021,New Hampshire,"Separate School, School Age",Multiple disabilities,7,18,12,37
2021,New Hampshire,Service Provider Location,Multiple disabilities,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,New Hampshire,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,New Hampshire,Services in Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,New Hampshire,"Total, Early Childhood",Multiple disabilities,-,-,-,-
2021,New Hampshire,"Total, School Age",Multiple disabilities,106,186,79,371
2021,New Hampshire,Correctional Facilities,Orthopedic impairment,0,0,0,0
2021,New Hampshire,Home,Orthopedic impairment,-,-,-,-
2021,New Hampshire,Homebound/Hospital,Orthopedic impairment,0,0,0,0
2021,New Hampshire,Inside regular class 40% through 79% of the day,Orthopedic impairment,1,1,0,2
2021,New Hampshire,Inside regular class 80% or more of the day,Orthopedic impairment,24,15,0,39
2021,New Hampshire,Inside regular class less than 40% of the day,Orthopedic impairment,1,1,1,3
2021,New Hampshire,Parentally Placed in Private Schools,Orthopedic impairment,0,0,0,0
2021,New Hampshire,"Residential Facility, Early Childhood",Orthopedic impairment,-,-,-,-
